"DC000099","Nguyễn Phương Thảo","https://vicare.vn/danh-sach/bac-si/nguyen-phuong-thao-1158/da-lieu",
"DC000100","Bùi Tuyết Mai","https://vicare.vn/danh-sach/bac-si/bui-tuyet-mai-249/da-lieu",
"DC000101","Nguyễn Thanh Liêm","https://vicare.vn/danh-sach/bac-si/nguyen-thanh-liem-359/noi-co-xuong-khop",
"DC000102","Đặng Thị Nghĩa","https://vicare.vn/danh-sach/bac-si/dang-thi-nghia-380/san-phu-khoa",
"DC000103","Nguyễn Minh Nguyệt","https://vicare.vn/danh-sach/bac-si/nguyen-minh-nguyet-381/san-phu-khoa",
"DC000104","Nguyễn Thị Tân Sinh","https://vicare.vn/danh-sach/bac-si/nguyen-thi-tan-sinh-653/san-phu-khoa",
"DC000105","Mai Trọng Hưng","https://vicare.vn/danh-sach/bac-si/mai-trong-hung-1398/san-phu-khoa",
"DC000106","Mai Hữu Tuyền","https://vicare.vn/danh-sach/bac-si/mai-huu-tuyen-1481/tham-my",
"DC000107","Nguyễn Minh Phúc","https://vicare.vn/danh-sach/bac-si/nguyen-minh-phuc-1482/tham-my",
"DC000108","Nguyễn Thị Thúy Hà","https://vicare.vn/danh-sach/bac-si/nguyen-thi-thuy-ha-8540/san-phu-khoa",
"DC000109","Nguyễn Quang Thạnh","https://vicare.vn/danh-sach/bac-si/nguyen-quang-thanh-33/gay-me-hoi-suc",
"DC000110","Moon Hyoung Jin","https://vicare.vn/danh-sach/bac-si/moon-hyoung-jin-157/tham-my",
"DC000111","Nguyễn Ánh Hiền","https://vicare.vn/danh-sach/bac-si/nguyen-anh-hien-796/phau-thuat-tham-my",
"DC000112","Lại Bình Nguyên","https://vicare.vn/danh-sach/bac-si/lai-binh-nguyen-3305/nha-khoa-tham-my",
"DC000113","Trần Thị Hương","https://vicare.vn/danh-sach/bac-si/tran-thi-huong-7518/y-hoc-co-truyen",
"DC000114","Nguyễn Thị Lâm","https://vicare.vn/danh-sach/bac-si/nguyen-thi-lam-6990/dinh-duong",
"DC000115","Vũ Ngọc Quý","https://vicare.vn/danh-sach/bac-si/vu-ngoc-quy-6992/da-lieu",
"DC000116","Vương Thế Bích Thanh","https://vicare.vn/danh-sach/bac-si/vuong-the-bich-thanh-6996/da-lieu",
"DC000117","Nguyễn Tâm Anh","https://vicare.vn/danh-sach/bac-si/nguyen-tam-anh-6997/da-lieu",
"DC000118","Trương Quốc Chính","https://vicare.vn/danh-sach/bac-si/truong-quoc-chinh-6998/y-hoc-co-truyen",
"DC000119","Nguyễn Quang Minh","https://vicare.vn/danh-sach/bac-si/nguyen-quang-minh-6999/da-lieu",
"DC000120","Harold Ma","https://vicare.vn/danh-sach/bac-si/harold-ma-7010/tham-my",
"DC000121","Han Dae Sik","https://vicare.vn/danh-sach/bac-si/han-dae-sik-7012/phau-thuat-tham-my",
"DC000122","Trần Văn Trường","https://vicare.vn/danh-sach/bac-si/tran-van-truong-19874/da-lieu",
"DC000123","Michael Byers","https://vicare.vn/danh-sach/bac-si/michael-byers-19879/da-lieu",
"DC000124","Mitch Deshon","https://vicare.vn/danh-sach/bac-si/mitch-deshon-19882/da-lieu",
"DC000125","Robert Vernon Nussbaum","https://vicare.vn/danh-sach/bac-si/robert-vernon-nussbaum-19995/tham-my",
"DC000126","Hồng Nhung","https://vicare.vn/danh-sach/bac-si/hong-nhung-7354/tham-my",
"DC000127","Scorlett Johanson","https://vicare.vn/danh-sach/bac-si/scorlett-johanson-7355/tham-my",
"DC000128","Kate Berry","https://vicare.vn/danh-sach/bac-si/kate-berry-7356/tham-my",
"DC000129","Nguyễn Trí Đoàn","https://vicare.vn/danh-sach/bac-si/nguyen-tri-doan-798/nhi",
"DC000130","Nguyễn Thị Ngọc Phượng","https://vicare.vn/danh-sach/bac-si/nguyen-thi-ngoc-phuong-6760/san-phu-khoa",
"DC000131","Vũ Thị Thanh Dung","https://vicare.vn/danh-sach/bac-si/vu-thi-thanh-dung-8692/san-phu-khoa",
"DC000132","Nguyễn Bá Mỹ Nhi","https://vicare.vn/danh-sach/bac-si/nguyen-ba-my-nhi-9470/san-phu-khoa",
"DC000133","Vũ Thị Huyền Diệu","https://vicare.vn/danh-sach/bac-si/vu-thi-huyen-dieu-19757/san-khoa",
"DC000134","Nguyễn Quang Thạnh","https://vicare.vn/danh-sach/bac-si/nguyen-quang-thanh-33/gay-me-hoi-suc",
"DC000135","Moon Hyoung Jin","https://vicare.vn/danh-sach/bac-si/moon-hyoung-jin-157/tham-my",
"DC000136","Nguyễn Ánh Hiền","https://vicare.vn/danh-sach/bac-si/nguyen-anh-hien-796/phau-thuat-tham-my",
"DC000137","Nguyễn Phương Thảo","https://vicare.vn/danh-sach/bac-si/nguyen-phuong-thao-797/phau-thuat-tham-my",
"DC000138","Nguyễn Thị Đào","https://vicare.vn/danh-sach/bac-si/nguyen-thi-dao-18132/da-lieu",
"DC000139","Trần Lâm Hùng","https://vicare.vn/danh-sach/bac-si/tran-lam-hung-2581/phau-thuat-tham-my",
"DC000140","Nguyễn Thị Diễm Hằng","https://vicare.vn/danh-sach/bac-si/nguyen-thi-diem-hang-7174/tham-my",
"DC000141","Soong Joong Won","https://vicare.vn/danh-sach/bac-si/soong-joong-won-7194/phau-thuat-tham-my",
"DC000142","Kim Duk Young","https://vicare.vn/danh-sach/bac-si/kim-duk-young-7196/phau-thuat-tham-my",
"DC000143","Leslie Virginia Barrett","https://vicare.vn/danh-sach/bac-si/leslie-virginia-barrett-7197/da-lieu",
"DC000144","Nguyễn Văn An","https://vicare.vn/danh-sach/bac-si/nguyen-van-an-7162/da-lieu",
"DC000145","Nguyễn Thị Lâm","https://vicare.vn/danh-sach/bac-si/nguyen-thi-lam-6990/dinh-duong",
"DC000146","Vũ Ngọc Quý","https://vicare.vn/danh-sach/bac-si/vu-ngoc-quy-6992/da-lieu",
"DC000147","Vương Thế Bích Thanh","https://vicare.vn/danh-sach/bac-si/vuong-the-bich-thanh-6996/da-lieu",
"DC000148","Nguyễn Tâm Anh","https://vicare.vn/danh-sach/bac-si/nguyen-tam-anh-6997/da-lieu",
"DC000149","Trương Quốc Chính","https://vicare.vn/danh-sach/bac-si/truong-quoc-chinh-6998/y-hoc-co-truyen",
"DC000150","Nguyễn Quang Minh","https://vicare.vn/danh-sach/bac-si/nguyen-quang-minh-6999/da-lieu",
"DC000151","Harold Ma","https://vicare.vn/danh-sach/bac-si/harold-ma-7010/tham-my",
"DC000152","Han Dae Sik","https://vicare.vn/danh-sach/bac-si/han-dae-sik-7012/phau-thuat-tham-my",
"DC000153","Trần Cẩm Minh","https://vicare.vn/danh-sach/bac-si/tran-cam-minh-15653/tham-my",
"DC000154","Nguyễn Văn An","https://vicare.vn/danh-sach/bac-si/nguyen-van-an-19872/da-lieu",
"DC000155","Trần Văn Trường","https://vicare.vn/danh-sach/bac-si/tran-van-truong-19874/da-lieu",
"DC000156","Michael Byers","https://vicare.vn/danh-sach/bac-si/michael-byers-19879/da-lieu",
"DC000157","Mitch Deshon","https://vicare.vn/danh-sach/bac-si/mitch-deshon-19882/da-lieu",
"DC000158","Robert Vernon Nussbaum","https://vicare.vn/danh-sach/bac-si/robert-vernon-nussbaum-19995/tham-my",
"DC000159","Huỳnh Vi Hồng Ân","https://vicare.vn/danh-sach/bac-si/huynh-vi-hong-an-5822/tham-my",
"DC000160","Trần Duy Hải","https://vicare.vn/danh-sach/bac-si/tran-duy-hai-13190/phau-thuat-tham-my",
"DC000161","Han Jin","https://vicare.vn/danh-sach/bac-si/han-jin-17023/phau-thuat-tham-my",
"DC000162","Darryl Chew","https://vicare.vn/danh-sach/bac-si/darryl-chew-17025/phau-thuat-tham-my",
"DC000163","Võ Thị Thu Sương","https://vicare.vn/danh-sach/bac-si/vo-thi-thu-suong-17029/tham-my",
"DC000164","Nguyễn Thế Thạnh","https://vicare.vn/danh-sach/bac-si/nguyen-the-thanh-18126/phau-thuat-tham-my",
"DC000165","Kuang Cheng","https://vicare.vn/danh-sach/bac-si/kuang-cheng-19941/phau-thuat-tham-my",
"DC000166","Nguyễn Viết Cam","https://vicare.vn/danh-sach/bac-si/nguyen-viet-cam-7020/y-hoc-co-truyen",
"DC000167","Nguyễn Hiền Bảo Khanh","https://vicare.vn/danh-sach/bac-si/nguyen-hien-bao-khanh-17021/tham-my",
"DC000168","Nguyễn Thanh Liêm","https://vicare.vn/danh-sach/bac-si/nguyen-thanh-liem-359/noi-co-xuong-khop",
"DC000169","Đặng Thị Nghĩa","https://vicare.vn/danh-sach/bac-si/dang-thi-nghia-380/san-phu-khoa",
"DC000170","Nguyễn Minh Nguyệt","https://vicare.vn/danh-sach/bac-si/nguyen-minh-nguyet-381/san-phu-khoa",
"DC000171","Nguyễn Thị Tân Sinh","https://vicare.vn/danh-sach/bac-si/nguyen-thi-tan-sinh-653/san-phu-khoa",
"DC000172","Mai Trọng Hưng","https://vicare.vn/danh-sach/bac-si/mai-trong-hung-1398/san-phu-khoa",
"DC000173","Mai Hữu Tuyền","https://vicare.vn/danh-sach/bac-si/mai-huu-tuyen-1481/tham-my",
"DC000174","Nguyễn Minh Phúc","https://vicare.vn/danh-sach/bac-si/nguyen-minh-phuc-1482/tham-my",
"DC000175","Nguyễn Thị Thúy Hà","https://vicare.vn/danh-sach/bac-si/nguyen-thi-thuy-ha-8540/san-phu-khoa",
"DC000176","Nguyễn Quang Thạnh","https://vicare.vn/danh-sach/bac-si/nguyen-quang-thanh-33/gay-me-hoi-suc",
"DC000177","Moon Hyoung Jin","https://vicare.vn/danh-sach/bac-si/moon-hyoung-jin-157/tham-my",
"DC000178","Nguyễn Ánh Hiền","https://vicare.vn/danh-sach/bac-si/nguyen-anh-hien-796/phau-thuat-tham-my",
"DC000179","Nguyễn Phương Thảo","https://vicare.vn/danh-sach/bac-si/nguyen-phuong-thao-1158/da-lieu",
"DC000180","Phạm Huệ Linh","https://vicare.vn/danh-sach/bac-si/pham-hue-linh-7124/tham-my",
"DC000181","Nguyễn Thị Lâm","https://vicare.vn/danh-sach/bac-si/nguyen-thi-lam-6990/dinh-duong",
"DC000182","Vũ Ngọc Quý","https://vicare.vn/danh-sach/bac-si/vu-ngoc-quy-6992/da-lieu",
"DC000183","Vương Thế Bích Thanh","https://vicare.vn/danh-sach/bac-si/vuong-the-bich-thanh-6996/da-lieu",
"DC000184","Nguyễn Tâm Anh","https://vicare.vn/danh-sach/bac-si/nguyen-tam-anh-6997/da-lieu",
"DC000185","Trương Quốc Chính","https://vicare.vn/danh-sach/bac-si/truong-quoc-chinh-6998/y-hoc-co-truyen",
"DC000186","Nguyễn Quang Minh","https://vicare.vn/danh-sach/bac-si/nguyen-quang-minh-6999/da-lieu",
"DC000187","Harold Ma","https://vicare.vn/danh-sach/bac-si/harold-ma-7010/tham-my",
"DC000188","Han Dae Sik","https://vicare.vn/danh-sach/bac-si/han-dae-sik-7012/phau-thuat-tham-my",
"DC000189","Trần Cẩm Minh","https://vicare.vn/danh-sach/bac-si/tran-cam-minh-15653/tham-my",
"DC000190","Trần Văn Trường","https://vicare.vn/danh-sach/bac-si/tran-van-truong-19874/da-lieu",
"DC000191","Michael Byers","https://vicare.vn/danh-sach/bac-si/michael-byers-19879/da-lieu",
"DC000192","Mitch Deshon","https://vicare.vn/danh-sach/bac-si/mitch-deshon-19882/da-lieu",
"DC000193","Robert Vernon Nussbaum","https://vicare.vn/danh-sach/bac-si/robert-vernon-nussbaum-19995/tham-my",
"DC000194","Nguyễn Thanh Liêm","https://vicare.vn/danh-sach/bac-si/nguyen-thanh-liem-359/noi-co-xuong-khop",
"DC000195","Đặng Thị Nghĩa","https://vicare.vn/danh-sach/bac-si/dang-thi-nghia-380/san-phu-khoa",
"DC000196","Nguyễn Minh Nguyệt","https://vicare.vn/danh-sach/bac-si/nguyen-minh-nguyet-381/san-phu-khoa",
"DC000197","Nguyễn Thị Tân Sinh","https://vicare.vn/danh-sach/bac-si/nguyen-thi-tan-sinh-653/san-phu-khoa",
"DC000198","Mai Trọng Hưng","https://vicare.vn/danh-sach/bac-si/mai-trong-hung-1398/san-phu-khoa",
"DC000199","Mai Hữu Tuyền","https://vicare.vn/danh-sach/bac-si/mai-huu-tuyen-1481/tham-my",
"DC000200","Nguyễn Minh Phúc","https://vicare.vn/danh-sach/bac-si/nguyen-minh-phuc-1482/tham-my",
"DC000201","Nguyễn Thị Thúy Hà","https://vicare.vn/danh-sach/bac-si/nguyen-thi-thuy-ha-8540/san-phu-khoa",
"DC000202","Phạm Giang","https://vicare.vn/danh-sach/bac-si/pham-giang-19755/da-lieu",
"DC000203","Nguyễn Dũng","https://vicare.vn/danh-sach/bac-si/nguyen-dung-19756/tham-my",
"DC000204","Trần Lâm Hùng","https://vicare.vn/danh-sach/bac-si/tran-lam-hung-2581/phau-thuat-tham-my",
"DC000205","Nguyễn Thị Diễm Hằng","https://vicare.vn/danh-sach/bac-si/nguyen-thi-diem-hang-7174/tham-my",
"DC000206","Soong Joong Won","https://vicare.vn/danh-sach/bac-si/soong-joong-won-7194/phau-thuat-tham-my",
"DC000207","Kim Duk Young","https://vicare.vn/danh-sach/bac-si/kim-duk-young-7196/phau-thuat-tham-my",
"DC000208","Leslie Virginia Barrett","https://vicare.vn/danh-sach/bac-si/leslie-virginia-barrett-7197/da-lieu",
"DC000209","Kim Young Min","https://vicare.vn/danh-sach/bac-si/kim-young-min-43856/tham-my",
"DC000210","Nguyễn Vũ Hoàng","https://vicare.vn/danh-sach/bac-si/nguyen-vu-hoang-1213/tham-my",
"DC000211","Nguyễn Tuệ Tâm","https://vicare.vn/danh-sach/bac-si/nguyen-tue-tam-7155/da-lieu",
"DC000212","Ro Young Woo","https://vicare.vn/danh-sach/bac-si/ro-young-woo-7158/da-lieu",
"DC000213","Lee Cheong Park","https://vicare.vn/danh-sach/bac-si/lee-cheong-park-7159/da-lieu",
"DC000214","Lee Yeon Cheoung","https://vicare.vn/danh-sach/bac-si/lee-yeon-cheoung-7160/da-lieu",
"DC000215","Phạm Trịnh Quốc Khanh","https://vicare.vn/danh-sach/bac-si/pham-trinh-quoc-khanh-6721/da-lieu",
"DC000216","Trương Hiếu Nghĩa","https://vicare.vn/danh-sach/bac-si/truong-hieu-nghia-8599/tham-my",
"DC000217","Nguyễn Thanh Trường","https://vicare.vn/danh-sach/bac-si/nguyen-thanh-truong-34638/tham-my",
"DC000218","Nguyễn Tài Thu","https://vicare.vn/danh-sach/bac-si/nguyen-tai-thu-5401/y-hoc-co-truyen",
"DC000219","Phan Thị Hòa","https://vicare.vn/danh-sach/bac-si/phan-thi-hoa-7170/tham-my",
"DC000220","Hoàng Phương Mai","https://vicare.vn/danh-sach/bac-si/hoang-phuong-mai-1728/tham-my",
"DC000221","Ngô Bảo Trâm","https://vicare.vn/danh-sach/bac-si/ngo-bao-tram-32821/noi-tham-my",
"DC000222","Nguyễn Thu Thảo","https://vicare.vn/danh-sach/bac-si/nguyen-thu-thao-7131/nha-khoa-tham-my",
"DC000223","Nguyễn Thị Bích Ngọc","https://vicare.vn/danh-sach/bac-si/nguyen-thi-bich-ngoc-7132/nha-khoa-tham-my",
"DC000224","Nguyễn Viết Cam","https://vicare.vn/danh-sach/bac-si/nguyen-viet-cam-7020/y-hoc-co-truyen",
"DC000225","Nguyễn Thị Lâm","https://vicare.vn/danh-sach/bac-si/nguyen-thi-lam-6990/dinh-duong",
